year,weekofyear,city_bin,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
1990,18,1,-0.06297680237290167,-0.20434373305485964,-0.035306588519253265,-0.27305861956876404,-0.8242014525190485,-0.8711636695964291,-2.038997418138905,-1.1444729970639906,0.016174801016956376,-0.18218805127902205,-1.2947111217554255,-1.4565159982848201,-0.5520826754572637,-1.6364561434189882,-1.501300406999834,-0.5760100140470004
1990,19,1,0.29327378869547305,0.12872542655549793,-0.5424140289811372,-0.55310315789865,-0.5646462561541868,-0.393079407107588,-0.9704381688507427,-0.7882427410620835,0.22094719049124048,-0.6351706031972094,-0.7230003540479832,-0.41811211230938655,-0.8102596753783952,-0.4028932520741481,-0.0025823006427223337,-0.7908379953778728
1990,20,1,-0.7434681533882855,0.3954553522245291,-0.614804808559559,-0.3587739371657539,-0.27214751563532336,0.03366694838178698,0.06038385807402337,-0.9177810159718645,0.5895374915449658,-0.3722731904196554,-0.05396409162887586,-0.41811211230938655,-0.7544376213440339,-0.13472740612961584,0.4061590010910365,0.16137251646707515
1990,21,1,-0.017535646113011033,1.0200141664743803,0.3728055379291617,0.46427431631050703,-0.7508271950851357,0.18768067087756787,-0.02601451969827704,-0.626319897424848,0.46667405786039073,-0.7653305967782533,-0.2990121401811896,0.20026323549757352,-0.6148824862483622,0.45523745494834794,0.7467767525358348,-0.9243797135024692
1990,22,1,0.4913581553994532,1.1684296107488181,0.7046835241025279,0.6092164407238646,-0.9464918815755702,0.5855494538669398,0.3295098399301211,-0.46439705378761237,0.6714464473346748,-0.8201008911069104,-0.2814649859915179,1.4020115530601014,0.6550692430968511,1.3670013311597529,1.155518054269591,-0.8721242585841489
1990,23,1,0.17766181041007043,0.411769244247785,0.7483992955324168,-0.2208458965080445,-0.8950799869109917,0.6689735531154126,0.35036462081963465,-0.30247421015037684,0.9171733147038251,-0.3597082405442577,-0.3626715832636654,0.7252989082285809,-0.5311494051919361,1.0452023160263155,1.155518054269591,0.09460165740477705
1990,24,1,-0.13603453457931255,-0.29898041884791965,0.05717129535746033,0.14015227852896947,-1.047319092471151,0.352389790540156,0.3602954693588312,-0.658704466152284,0.7533554031243839,0.030449561996940776,-0.061513448667454826,0.15359339795959714,-0.6148824862483622,-0.13472740612961584,0.7467767525358348,-0.1782879405020069
1990,25,1,-0.4403162233565291,-0.47482707528719814,-0.6952177964583679,-0.837274148894452,2.6373664066930984,0.6400959798666972,0.8230729876490434,-0.88539644724441,1.040036748388377,-0.24662369166567744,0.13497387085097953,0.9353131772719807,-0.16830605395393577,0.7770364700817852,0.4061590010910365,-0.4279528917784261
1990,26,1,-0.21474106051302327,0.16337501403121785,-1.0587789434365389,-0.9565831694582387,-0.6519965626231307,0.6304701228658236,0.7168129141886934,-0.39962791633270345,0.7533554031243839,-0.00466786201378652,0.04825828332210375,0.9003107991389177,-0.3148389458014603,0.7770364700817852,0.4061590010910365,-0.4279528917784261
1990,27,1,0.12578705468103368,-0.049936508866182755,-0.5659093435684756,0.04265740010186372,-0.7745365639838491,1.0614946367727112,0.9064921112071765,-0.3348587788778129,1.162900182072952,-0.29817220397500177,-0.16414389697766113,0.9003107991389177,-0.7404821078305596,0.7770364700817852,1.4961358057143894,-1.0085690575375408
1990,28,1,0.46631516987509053,-0.3895024661282378,-0.12711490225269068,-0.5854605700790013,-0.5783727328850209,0.5812712947007574,0.48244489978667243,-0.4967816225150484,0.876218836808959,0.1954048013867785,-0.13761912902781998,0.2702679918453735,-0.4264830538750668,-0.4028932520741481,-0.3432000520875206,0.808759541288488
1990,29,1,1.2098847175119891,0.7318448085547474,1.4065390201993835,1.0309307923373758,0.34254906960184456,0.6967815861982369,0.6860272847599833,-0.4320124850601579,0.5895374915449658,0.10455054844159438,-0.040905744333568625,0.7369663676334941,-0.5520826754572637,0.18707160900381758,1.155518054269591,-0.6863270855412322
1990,30,1,0.14766069033813248,0.38448269411065544,0.36358175299945655,0.19438330640481757,-0.7228750970150737,0.615496566532834,0.4258390662415785,-0.4967816225150484,0.5076285357552569,0.1570655953567186,-0.2410657240279161,0.7252989082285809,-0.8172374321351324,-0.4028932520741481,0.4061590010910365,-0.0940985964669352
1990,31,1,0.22235017075923602,1.0380605378714223,2.508452149071445,2.305061946928293,-0.3190671088243561,0.8433085305275443,0.5738087021761471,-0.10816679778568683,0.999082270493534,-0.09842171877637,-0.2637137951293722,0.8303060427911176,0.027071135176097674,1.0452023160263155,0.4061590010910365,0.05105544497284345
1990,32,1,0.2970396511803396,-0.5455700119247825,-0.5131354251059609,-0.76352060898863,-0.41540201824439127,1.239038233185134,0.8240660728505469,-0.27008964142292236,1.2038546599678182,-0.5688018935989544,-0.3971537815970294,0.7953036645763808,-0.23110586474503422,0.45523745494834794,0.7467767525358348,-0.7095517321715968
1990,33,1,0.3717291316014431,0.006224408754150817,0.08364107353725737,-0.3916742037446569,1.1306984062559151,0.9149676931920736,1.1736319240505713,-0.2377050726954679,1.080991226283243,2.0698375802345836,0.24964248307984852,0.6669616112856941,-0.6567490267790179,0.18707160900381758,0.4061590010910365,0.2571741838173292
1990,34,1,0.4464186120225467,0.35936174319075864,-0.46801734639487064,-0.34051682000419925,-0.32555598873347763,1.1951871043521411,0.9601186912332553,-0.27008964142292236,0.9171733147038251,-0.37871675445832104,-0.21188847929308716,0.9119782585438309,-0.49626062141801847,0.45523745494834794,0.7467767525358348,-0.8837365818993312
1990,35,1,0.9184069611833189,1.7622369161139682,0.886764491743943,1.0770873355578403,-0.11242124094925461,1.0347561438557353,1.160721821297247,-0.3672433476052674,1.162900182072952,0.06911094622893386,0.13109717400259446,1.1686623651252042,-0.7335043510787063,-0.13472740612961584,1.4961358057143894,-0.6427808731092985
1990,36,1,0.7866017742129898,0.6298450854230971,1.1625277272933736,0.3954014044121787,-0.4139045844192094,1.3427835880986272,0.5350783946112476,0.1509097520338937,0.876218836808959,-0.2337365635883464,-0.7509533787336956,0.9003107991389177,-0.20319483772296895,0.18707160900381758,0.7467767525358348,-0.6282654689653208
1990,37,1,-0.022556293977835234,2.683482823124671,-1.0892591239210332,-0.6442419579016853,0.4770685415640181,1.4508071014296757,1.2828712524202799,-0.14055136651314132,1.2857636157575272,-0.4341314051908446,-0.1255809651091573,1.1919972839350308,0.013115621667507252,0.7770364700817852,1.4961358057143894,-0.28860501199623867
1990,38,1,0.49248791414491305,0.47745879842394157,0.7556185811652694,1.347519934467213,2.4529324738915284,0.8390303713613619,0.7535570513506253,-0.5291661912425029,1.162900182072952,-0.03398607838971461,-0.11333876451802066,0.8303060427911176,0.04102664868957209,0.18707160900381758,1.155518054269591,-0.9447012793040382
1990,39,1,-0.11193301467616674,1.1571684948192096,-0.02183657783816236,0.5696943627985231,0.14838181693659216,1.265776726850737,0.473507137144171,-0.30247421015037684,1.3267180936523932,-0.6847860462949341,-0.7687045695958413,0.9119782585438309,-0.14737278368860815,0.18707160900381758,1.4961358057143894,-0.5818161757045915
1990,40,1,0.7350094581703183,0.5408389575948416,0.16124663945167875,0.025182296968992584,-0.3560038098455095,1.5267444232603449,0.9154298745448696,-0.011013091603341836,1.3267180936523932,-0.05009498848637846,-0.5585467927504011,1.2620020402828307,-0.0008398918410831686,0.45523745494834794,1.155518054269591,-0.70084248968521
1990,41,1,0.3026884449076394,-0.5177059397884015,-0.30224469306076224,-0.5248721983842146,0.14913053384918312,0.8390303713613619,1.0991505638301309,-0.4967816225150484,0.9171733147038251,2.429871720895021,0.2398487226012277,1.1453274463970544,-0.34972772957049353,0.45523745494834794,1.4961358057143894,0.6345746915607537
1990,42,1,0.2087301759102193,-0.4947505880857371,-0.2720649067285977,-0.4232192324194827,2.448440172415983,0.3438334729564612,0.8320107509867363,-0.5939353286973934,0.6714464473346748,2.429871720895021,0.45571952639015095,0.3286052888699339,-0.30786118904472265,0.18707160900381758,0.7467767525358348,0.753601005541372
1990,43,1,0.11477190691279901,-0.32540072929815606,-1.0130572689988055,-0.9524250819206127,2.036146725882568,0.12457782654544579,0.6324007054290961,-0.7882427410620835,0.5485830136500998,1.8320700672078252,0.43878448224645866,-0.3714422747714102,-0.19621708097111618,-0.13472740612961584,-0.3432000520875206,1.6158160116936573
1990,44,1,0.913511339952992,0.4861211952928715,1.6423624668879264,1.2236921888283008,1.3952450487047166,0.7417022551971207,0.8250591573568985,-0.626319897424848,1.080991226283243,-0.4959896199620337,0.05091076010708949,0.6086243142611337,0.29920364861070353,0.45523745494834794,0.4061590010910365,-0.857608854440171
1990,45,1,0.16297494671909085,0.47175634256512494,-0.3182203278629189,-0.15902249942168042,-0.6235453199446747,0.9256630903588383,0.845913938246412,-0.3672433476052674,1.080991226283243,-0.7492216866815895,-0.10211674730352857,1.016985393024694,0.19453729728894983,0.45523745494834794,1.155518054269591,-0.8488996119537843
1990,46,1,1.2038593375362026,0.8427234884770511,-0.289344589042502,0.4516203676263135,-0.6350256459377359,1.2080215811020183,0.23615986852798285,-0.3348587788778129,1.2038546599678182,-0.9844117740928815,-0.9572344587307507,0.25860053252213394,0.2782703783453755,0.18707160900381758,-0.0025823006427223337,0.08879549574718582
1990,47,1,1.0637692530991671,1.758771957366396,-0.9736873868007482,-0.9340173827697165,-0.634027356720948,0.5802017545348663,0.0196673814964603,-0.561550759969939,0.46667405786039073,-0.030764296370381795,-0.6111882553051375,-0.3481073559615866,-0.3008834322879855,-0.4028932520741481,-0.0025823006427223337,-0.761807187089917
1990,48,1,0.0437228857558159,0.7727746337604416,-0.3398781847614758,-0.7289930446089397,-0.29535773992564274,-0.37275815144256735,-0.37260111668413426,-1.0149347221542095,0.2619016683861066,0.21409113709890848,-0.14924921958725595,-0.83814065047786,-0.4404385673836572,-0.7246922672075834,-1.0925591052660752,-0.26538036536587406
1990,49,1,-0.15938288198548514,-0.33536248569742555,0.9234280191490506,0.6643876569869479,-0.8855962393515063,-0.1449461874478571,-0.3924628123721838,-0.8206273097895195,0.3438106241758156,1.1000811924154201,-0.36022314313686876,-1.0131525413881968,-1.2149695671470513,-1.6364561434189882,-0.0025823006427223337,0.9626228252146534
1990,50,1,-0.07239145858506803,1.1637519164395962,-0.13493637990119414,0.1365370453898954,-1.134170254331701,-0.39949664510817035,-2.3240127569625333,-0.88539644724441,0.09808375680668864,-1.0810652346728646,-1.9578303205442968,-2.074891346173451,-0.12643951342328008,-1.6364561434189882,-1.9100417087335928,-0.9592166834480161
1990,51,1,1.2214331114080805,1.208854418217054,0.840241298329667,1.3101009428131847,0.17483648118147235,-0.3289070226095747,-0.5483771264429417,-0.7882427410620835,0.05712927891182251,-0.1722005270190904,-0.3353306685953708,-1.234834269836507,-0.7055933240615259,-0.9928581131521138,-0.7519413538212769,-0.4656929425527686
1990,52,1,1.2919805196820795,1.2986540215985034,-0.4173489944206466,-0.47545220179809683,-1.134170254331701,-0.5224937147721659,-2.2535037354625724,-1.1444729970639906,-0.2295520663521706,-1.037248999209939,-1.8209217105874793,-1.6898651862197174,-1.0684366752995267,-1.9046219893635186,-0.7519413538212769,-0.43375905343601734
